QuarterEnd,X1_Scrap_Price,X2_Electricity_Price,X3_Natural_Gas_Price,X4_Diesel_Price,X5_Rail_Price,X7_Hourly_Wage,X10_Graphite_Price,X13_PPI_All_Commodities,X8_US_Scrap_Exports,X9_US_Dollar_Index,X6_Disaster_Cost_Sum,X6_Disaster_Event_Count,X11_Economic_Policy_Uncertainty
1929-03-31,,,,,,,,16.5,,,0.0,0.0,77.08507792154948
1929-06-30,,,,,,,,16.400000000000002,,,0.0,0.0,76.44092305501302
1929-09-30,,,,,,,,16.6,,,0.0,0.0,67.50188700358073
1929-12-31,,,,,,,,16.2,,,0.0,0.0,63.630523681640625
1930-03-31,,,,,,,,15.700000000000001,,,0.0,0.0,69.10654703776042
1930-06-30,,,,,,,,15.266666666666666,,,0.0,0.0,65.62305196126302
1930-09-30,,,,,,,,14.5,,,0.0,0.0,57.67147318522135
1930-12-31,,,,,,,,14.0,,,0.0,0.0,66.30551528930664
1931-03-31,,,,,,,,13.266666666666666,,,0.0,0.0,73.23730977376302
1931-06-30,,,,,,,,12.633333333333333,,,0.0,0.0,67.13602701822917
1931-09-30,,,,,,,,12.366666666666667,,,0.0,0.0,63.351783752441406
1931-12-31,,,,,,,,12.0,,,0.0,0.0,79.04409662882487
1932-03-31,,,,,,,,11.466666666666667,,,0.0,0.0,108.77223205566406
1932-06-30,,,,,,,,11.133333333333333,,,0.0,0.0,156.88026428222656
1932-09-30,,,,,,,,11.200000000000001,,,0.0,0.0,84.35269673665364
1932-12-31,,,,,,,,10.966666666666667,,,0.0,0.0,143.88375854492188
1933-03-31,,,,,,,,10.4,,,0.0,0.0,116.9020767211914
1933-06-30,,,,,,,,10.799999999999999,,,0.0,0.0,122.18733215332031
1933-09-30,,,,,,,,12.033333333333333,,,0.0,0.0,80.54390207926433
1933-12-31,,,,,,,,12.266666666666666,,,0.0,0.0,124.02951049804688
1934-03-31,,,,,,,,12.6,,,0.0,0.0,126.78676859537761
1934-06-30,,,,,,,,12.766666666666666,,,0.0,0.0,148.35689798990884
1934-09-30,,,,,,,,13.166666666666666,,,0.0,0.0,142.16781870524088
1934-12-31,,,,,,,,13.233333333333334,,,0.0,0.0,141.7153778076172
1935-03-31,,,,,,,,13.666666666666666,,,0.0,0.0,199.27250162760416
1935-06-30,,,,,,,,13.800000000000002,,,0.0,0.0,178.47839864095053
1935-09-30,,,,,,,,13.833333333333334,,,0.0,0.0,140.88573455810547
1935-12-31,,,,,,,,13.933333333333332,,,0.0,0.0,129.20321400960287
1936-03-31,,,,,,,,13.833333333333334,,,0.0,0.0,147.7876993815104
1936-06-30,,,,,,,,13.633333333333333,,,0.0,0.0,141.86080932617188
1936-09-30,,,,,,,,13.966666666666667,,,0.0,0.0,96.06440734863281
1936-12-31,,,,,,,,14.233333333333334,,,0.0,0.0,86.81223042805989
1937-03-31,,,,,,,,14.933333333333332,,,0.0,0.0,104.43856302897136
1937-06-30,,,,,,,,15.1,,,0.0,0.0,115.57047526041667
1937-09-30,,,,,,,,15.133333333333333,,,0.0,0.0,121.63850148518883
1937-12-31,,,,,,,,14.4,,,0.0,0.0,145.36325327555338
1938-03-31,,,,,,,,13.833333333333334,,,0.0,0.0,155.81732686360678
1938-06-30,,,,,,,,13.5,,,0.0,0.0,136.49284871419272
1938-09-30,,,,,,,,13.5,,,0.0,0.0,125.40471903483073
1938-12-31,,,,,,,,13.366666666666667,,,0.0,0.0,112.49634552001953
1939-03-31,,,,,,,,13.266666666666666,,,0.0,0.0,109.39556884765625
1939-06-30,,,,,,,,13.066666666666668,,,0.0,0.0,119.73845926920573
1939-09-30,,,,,,,,13.166666666666666,,,0.0,0.0,134.21793619791666
1939-12-31,,,,,,,,13.666666666666666,,,0.0,0.0,135.72417704264322
1940-03-31,,,,,,,,13.6,,,0.0,0.0,133.18756357828775
1940-06-30,,,,,,,,13.466666666666667,,,0.0,0.0,150.59440104166666
1940-09-30,,,,,,,,13.4,,,0.0,0.0,145.96505482991537
1940-12-31,,,,,,,,13.700000000000001,,,0.0,0.0,125.31317138671875
1941-03-31,,,,,,,,13.933333333333332,,,0.0,0.0,128.41279093424478
1941-06-30,,,,,,,,14.666666666666666,,,0.0,0.0,103.8096211751302
1941-09-30,,,,,,,,15.566666666666668,,,0.0,0.0,99.05020395914714
1941-12-31,,,,,,,,16.0,,,0.0,0.0,113.95204162597656
1942-03-31,,,,,,,,16.666666666666668,,,0.0,0.0,131.83519744873047
1942-06-30,,,,,,,,17.0,,,0.0,0.0,147.2340520222982
1942-09-30,,,,,,,,17.099999999999998,,,0.0,0.0,143.49655151367188
1942-12-31,,,,,,,,17.3,,,0.0,0.0,124.66897328694661
1943-03-31,,,,,,,,17.666666666666668,,,0.0,0.0,115.9978764851888
1943-06-30,,,,,,,,17.9,,,0.0,0.0,116.81447855631511
1943-09-30,,,,,,,,17.8,,,0.0,0.0,108.74178314208984
1943-12-31,,,,,,,,17.766666666666666,,,0.0,0.0,93.2692133585612
1944-03-31,,,,,,,,17.833333333333332,,,0.0,0.0,85.42460378011067
1944-06-30,,,,,,,,17.933333333333334,,,0.0,0.0,102.01487731933594
1944-09-30,,,,,,,,17.9,,,0.0,0.0,91.57876586914062
1944-12-31,,,,,,,,17.966666666666665,,,0.0,0.0,103.17122395833333
1945-03-31,,,,,,,,18.1,,,0.0,0.0,81.9963887532552
1945-06-30,,,,,,,,18.266666666666666,,,0.0,0.0,91.48583730061848
1945-09-30,,,,,,,,18.2,,,0.0,0.0,131.50040181477866
1945-12-31,,,,,,,,18.333333333333332,,,0.0,0.0,111.52954355875652
1946-03-31,,,,,,,,18.566666666666666,,,0.0,0.0,96.38461049397786
1946-06-30,,,,,,,,19.166666666666668,,,0.0,0.0,89.06773885091145
1946-09-30,,,,,,,,21.7,,,0.0,0.0,100.34905751546223
1946-12-31,,,,,,,,23.833333333333332,,,0.0,0.0,86.42854309082031
1947-03-31,,,,,,,,24.833333333333332,,,0.0,0.0,98.04322560628255
1947-06-30,,,,,,,,25.03333333333333,,,0.0,0.0,113.07957712809245
1947-09-30,,,,,,,,25.666666666666668,,,0.0,0.0,83.50204467773438
1947-12-31,,,,,,,,26.766666666666666,,,0.0,0.0,84.33782450358073
1948-03-31,,,,,,,,27.366666666666664,,,0.0,0.0,68.16867319742839
1948-06-30,,,,,,,,27.53333333333333,,,0.0,0.0,56.76443354288737
1948-09-30,,,,,,,,28.099999999999998,,,0.0,0.0,64.28397750854492
1948-12-31,,,,,,,,27.733333333333334,,,0.0,0.0,65.20819473266602
1949-03-31,,,,,,,,26.96666666666667,,,0.0,0.0,77.84469604492188
1949-06-30,,,,,,,,26.266666666666666,,,0.0,0.0,51.54987589518229
1949-09-30,,,,,,,,26.03333333333333,,,0.0,0.0,57.640506744384766
1949-12-31,,,,,,,,25.96666666666667,,,0.0,0.0,44.9904899597168
1950-03-31,,,,,,,,26.03333333333333,,,0.0,0.0,54.53643798828125
1950-06-30,,,,,,,,26.366666666666664,,,0.0,0.0,48.243979136149086
1950-09-30,,,,,,,,27.866666666666664,,,0.0,0.0,67.3244120279948
1950-12-31,,,,,,,,29.099999999999998,,,0.0,0.0,65.09700266520183
1951-03-31,,,,,,,,30.766666666666666,,,0.0,0.0,67.95828247070312
1951-06-30,,,,,,,,30.666666666666668,,,0.0,0.0,62.28490193684896
1951-09-30,,,,,,,,30.166666666666668,,,0.0,0.0,65.18998463948567
1951-12-31,,,,,,,,30.100000000000005,,,0.0,0.0,40.866798400878906
1952-03-31,,,,,,,,29.866666666666664,,,0.0,0.0,52.05964660644531
1952-06-30,,,,,,,,29.566666666666666,,,0.0,0.0,56.74761962890625
1952-09-30,,,,,,,,29.666666666666668,,,0.0,0.0,46.851027170817055
1952-12-31,,,,,,,,29.3,,,0.0,0.0,54.10662714640299
1953-03-31,,,,,,,,29.133333333333336,,,0.0,0.0,52.62646611531576
1953-06-30,,,,,,,,29.03333333333333,,,0.0,0.0,58.992296854654946
1953-09-30,,,,,,,,29.366666666666664,,,0.0,0.0,44.13378651936849
1953-12-31,,,,,,,,29.166666666666668,,,0.0,0.0,52.382928212483726
1954-03-31,,,,,,,,29.333333333333332,,,0.0,0.0,63.67703501383463
1954-06-30,,,,,,,,29.333333333333332,,,0.0,0.0,42.61587397257487
1954-09-30,,,,,,,,29.266666666666666,,,0.0,0.0,38.745835622151695
1954-12-31,,,,,,,,29.099999999999998,,,0.0,0.0,39.72108586629232
1955-03-31,,,,,,,,29.233333333333334,,,0.0,0.0,50.60126241048177
1955-06-30,,,,,,,,29.233333333333334,,,0.0,0.0,33.12815475463867
1955-09-30,,,,,,,,29.433333333333334,,,0.0,0.0,29.934872309366863
1955-12-31,,,,,,,,29.53333333333333,,,0.0,0.0,31.91166623433431
1956-03-31,,,,,,,,29.8,,,0.0,0.0,49.55983098347982
1956-06-30,,,,,,,,30.233333333333334,,,0.0,0.0,32.73601786295573
1956-09-30,,,,,,,,30.400000000000002,,,0.0,0.0,30.55262056986491
1956-12-31,,,,,,,,30.7,,,0.0,0.0,40.932043711344406
1957-03-31,,,,,,,,31.0,,,0.0,0.0,43.336825688680015
1957-06-30,,,,,,,,31.066666666666666,,,0.0,0.0,34.543408711751304
1957-09-30,,,,,,,,31.333333333333332,,,0.0,0.0,34.82943471272787
1957-12-31,,,,,,,,31.3,,,0.0,0.0,35.56415812174479
1958-03-31,,,,,,,,31.566666666666666,,,0.0,0.0,43.676005045572914
1958-06-30,,,,,,,,31.633333333333336,,,0.0,0.0,45.1383908589681
1958-09-30,,,,,,,,31.600000000000005,,,0.0,0.0,32.86650085449219
1958-12-31,,,,,,,,31.566666666666666,,,0.0,0.0,33.74753506978353
1959-03-31,,,,,,,,31.7,,,0.0,0.0,33.475632985432945
1959-06-30,,,,,,,,31.766666666666666,,,0.0,0.0,27.97744305928548
1959-09-30,,,,,,,,31.666666666666668,,,0.0,0.0,31.885525385538738
1959-12-31,,,,,,,,31.53333333333333,,,0.0,0.0,29.117334365844727
1960-03-31,,,,,,,,31.666666666666668,,,0.0,0.0,38.438511530558266
1960-06-30,,,,,,,,31.733333333333334,,,0.0,0.0,34.110764821370445
1960-09-30,,,,,,,,31.633333333333336,,,0.0,0.0,36.2944590250651
1960-12-31,,,,,,,25.6,31.7,,,0.0,0.0,38.428323109944664
1961-03-31,,,,,,,25.600000000000005,31.8,,,0.0,0.0,35.40117581685384
1961-06-30,,,,,,,25.600000000000005,31.46666666666667,,,0.0,0.0,33.1566359202067
1961-09-30,,,,,,,25.600000000000005,31.5,,,0.0,0.0,35.923561096191406
1961-12-31,,,,,,,25.600000000000005,31.53333333333333,,,0.0,0.0,33.949934005737305
1962-03-31,,,,,,,25.600000000000005,31.7,,,0.0,0.0,34.60253461201986
1962-06-30,,,,,,,25.600000000000005,31.53333333333333,,,0.0,0.0,39.564797719319664
1962-09-30,,,,,,,25.600000000000005,31.7,,,0.0,0.0,52.243544260660805
1962-12-31,,,,,,,25.600000000000005,31.666666666666668,,,0.0,0.0,41.19047546386719
1963-03-31,,,,,,,25.600000000000005,31.53333333333333,,,0.0,0.0,50.99905904134115
1963-06-30,,,,,,,25.600000000000005,31.5,,,0.0,0.0,40.297271728515625
1963-09-30,,,,,,,25.600000000000005,31.633333333333336,,,0.0,0.0,46.07049051920573
1963-12-31,,,,,,,25.633333333333336,31.633333333333336,,,0.0,0.0,41.140820821126304
1964-03-31,,,,,,,25.733333333333334,31.666666666666668,,,0.0,0.0,43.225110371907554
1964-06-30,,,,,,,25.866666666666664,31.53333333333333,,,0.0,0.0,34.510410944620766
1964-09-30,,,,,,,26.0,31.633333333333336,,,0.0,0.0,43.933417002360024
1964-12-31,,,,,,,26.0,31.7,,,0.0,0.0,43.50696563720703
1965-03-31,,,,,,,26.0,31.866666666666664,,,0.0,0.0,33.43717384338379
1965-06-30,,,,,,,26.0,32.166666666666664,,,0.0,0.0,43.200880686442055
1965-09-30,,,,,,,26.0,32.4,,,0.0,0.0,41.25574493408203
1965-12-31,,,,,,,26.0,32.63333333333333,,,0.0,0.0,42.5465342203776
1966-03-31,,,,,,,26.0,33.1,,,0.0,0.0,50.95769373575846
1966-06-30,,,,,,,26.266666666666666,33.233333333333334,,,0.0,0.0,38.33307393391927
1966-09-30,,,,,,,26.399999999999995,33.56666666666667,,,0.0,0.0,47.38571294148763
